# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	27841
#@/user_id	nixos-ysun
a 	啊	c=87 d=10.9857 t=27841
cha dian 	差點	c=1 d=0.60578 t=27841
cha dian 	插電	c=1 d=0.254107 t=27841
cha dian yi si 	差點意思	c=1 d=0.99005 t=27841
cha jian 	插件	c=1 d=0.839457 t=27841
cha ju 	差距	c=1 d=1 t=27841
cha kan 	查看	c=9 d=2.91329 t=27841
cha le 	查了	c=1 d=0.932394 t=27841
cha shang 	插上	c=1 d=0.524663 t=27841
cha shao 	叉燒	c=1 d=0.752014 t=27841
cha yue 	查閱	c=3 d=2.20662 t=27841
cha zhao 	查找	c=4 d=1.50779 t=27841
chan diao 	剷掉	c=1 d=0.637628 t=27841
chan pin 	產品	c=3 d=0.924883 t=27841
chan pin hua 	產品化	c=1 d=0.744532 t=27841
chan sheng 	產生	c=3 d=1.16163 t=27841
chang 	場	c=1 d=0.591555 t=27841
chang 	長	c=1 d=0.460704 t=27841
chang chang 	常常	c=1 d=0.818731 t=27841
chang chang 	長長	c=1 d=0.918512 t=27841
chang gui 	常規	c=0 d=0.0235746 t=27841
chang gui cao zuo 	常規操作	c=1 d=0.236928 t=27841
chang jia 	廠家	c=1 d=0.546074 t=27841
chang jing 	場景	c=5 d=1.58788 t=27841
chang nian 	長年	c=0 d=0.0843665 t=27841
chang nian xian zhi 	長年閒置	c=1 d=0.847894 t=27841
chang qi 	長期	c=1 d=0.951229 t=27841
chang shang 	廠商	c=1 d=0.782705 t=27841
chang shi 	嘗試	c=18 d=4.8053 t=27841
chang shi 	常識	c=1 d=0.657047 t=27841
chang shi qian 	嘗試前	c=1 d=0.923116 t=27841
chang shi xia 	嘗試下	c=1 d=0.995012 t=27841
chang tu 	長途	c=0 d=0.0985112 t=27841
chang tui 	長腿	c=1 d=0.733447 t=27841
chang wei 	長尾	c=0 d=0.099005 t=27841
chang wei shi jian 	長尾事件	c=1 d=0.995012 t=27841
chang zhou 	長洲	c=1 d=0.38868 t=27841
chao 	吵	c=1 d=0.960789 t=27841
chao 	超	c=0 d=0.0324652 t=27841
chao cai 	炒菜	c=1 d=0.826959 t=27841
chao da 	超大	c=1 d=0.545297 t=27841
chao da hu shen fu 	超大護身符	c=1 d=0.458406 t=27841
chao da zhou fu 	超大咒符	c=1 d=0.460704 t=27841
chao ji 	超級	c=0 d=0.0869358 t=27841
chao ji xiang xi 	超級詳細	c=1 d=0.873716 t=27841
chao jia 	吵架	c=1 d=0.918512 t=27841
chao jia 	炒家	c=1 d=0.529935 t=27841
chao sheng 	超聲	c=1 d=0.865022 t=27841
chao xiang 	炒香	c=1 d=0.0642483 t=27841
chao yu qi cai bao 	超預期財報	c=1 d=0.32628 t=27841
che 	扯	c=2 d=1.48825 t=27841
che 	撤	c=1 d=0.856415 t=27841
che di 	徹底	c=5 d=1.1952 t=27841
che diao 	撤掉	c=1 d=0.798516 t=27841
chen 	趁	c=1 d=0.416862 t=27841
cheng 	成	c=8 d=2.81143 t=27841
cheng ben 	成本	c=3 d=1.1603 t=27841
cheng dan 	承擔	c=1 d=0.398519 t=27841
cheng di 	呈遞	c=1 d=0.88692 t=27841
cheng du 	程度	c=4 d=1.57571 t=27841
cheng gong 	成功	c=11 d=3.74279 t=27841
cheng gong lv 	成功率	c=1 d=0.119433 t=27841
cheng guo 	成果	c=1 d=0.425283 t=27841
cheng hu 	稱呼	c=1 d=0.923116 t=27841
cheng ji 	成績	c=2 d=1.09403 t=27841
cheng li 	成立	c=1 d=0.516851 t=27841
cheng qing 	澄清	c=1 d=1 t=27841
cheng ren 	承認	c=1 d=0.416862 t=27841
cheng shu 	成熟	c=1 d=0.794534 t=27841
cheng xu 	程序	c=8 d=2.01546 t=27841
cheng ya 	承壓	c=1 d=0.559898 t=27841
cheng yuan 	成員	c=1 d=0.650509 t=27841
chi 	喫	c=19 d=4.61332 t=27841
chi bo cai 	喫菠菜	c=1 d=0.83527 t=27841
chi cang 	持倉	c=2 d=0.96487 t=27841
chi cang cheng ben 	持倉成本	c=1 d=0.97531 t=27841
chi chi 	吃吃	c=1 d=0.25924 t=27841
chi chi 	遲遲	c=1 d=0.38868 t=27841
chi cun 	尺寸	c=1 d=0.970446 t=27841
chi dao 	喫到	c=0 d=0.151424 t=27841
chi dao zui li 	喫到嘴裏	c=1 d=0.831104 t=27841
chi de 	喫得	c=1 d=0.855627 t=27841
chi de 	喫的	c=1 d=0.0417941 t=27841
chi de hao dian 	喫得好點	c=1 d=0.88692 t=27841
chi de shao 	喫得少	c=1 d=0.778801 t=27841
chi dian 	喫點	c=1 d=0.960789 t=27841
chi dian 	遲點	c=2 d=1.15777 t=27841
chi dong xi 	喫東西	c=0 d=0.0960789 t=27841
chi dun fan 	喫頓飯	c=1 d=0.386741 t=27841
chi fan 	喫飯	c=1 d=0.309142 t=27841
chi gan jing 	喫乾淨	c=1 d=0.666977 t=27841
chi gua 	喫瓜	c=1 d=0.980199 t=27841
chi huai 	喫壞	c=1 d=0.970446 t=27841
chi jiu 	持久	c=0 d=0.0955997 t=27841
chi jiu hua 	持久化	c=11 d=3.53667 t=27841
chi le 	遲了	c=0 d=0.0965605 t=27841
chi le dian 	喫了點	c=1 d=0.873716 t=27841
chi man 	喫滿	c=1 d=0.465334 t=27841
chi sha 	喫啥	c=2 d=0.751075 t=27841
chi sha 	癡傻	c=1 d=0.33454 t=27841
chi shang 	喫上	c=1 d=0.579842 t=27841
chi shi 	喫屎	c=1 d=0.690734 t=27841
chi wan 	喫完	c=1 d=0.744532 t=27841
chi xia qu 	喫下去	c=1 d=0.856415 t=27841
chi xu 	持續	c=2 d=1.06236 t=27841
chi yi dun 	喫一頓	c=1 d=0.425283 t=27841
chi you 	持有	c=4 d=0.806541 t=27841
chi you yi fen 	持有一份	c=1 d=0.15259 t=27841
chi zao 	遲早	c=1 d=0.491644 t=27841
chong 	衝	c=1 d=0.856415 t=27841
chong die 	重疊	c=1 d=0.70822 t=27841
chong ding xiang 	重定向	c=2 d=1.62314 t=27841
chong fa 	重發	c=1 d=0.918512 t=27841
chong fu 	重複	c=5 d=1.83879 t=27841
chong gou 	重構	c=1 d=0.97531 t=27841
chong ji 	衝擊	c=1 d=0.268474 t=27841
chong jian 	重建	c=39 d=6.30797 t=27841
chong jian xi tong 	重建系統	c=3 d=1.29635 t=27841
chong jin 	重進	c=2 d=1.36974 t=27841
chong kai 	重開	c=3 d=1.33356 t=27841
chong man 	充滿	c=1 d=0.0858632 t=27841
chong ming ming 	重命名	c=1 d=0.790571 t=27841
chong qi 	重啓	c=44 d=10.3624 t=27841
chong qi an niu 	重啓按鈕	c=1 d=0.355226 t=27841
chong qi dian nao 	重啓電腦	c=1 d=0.798516 t=27841
chong qi hou 	重啓後	c=7 d=3.49411 t=27841
chong qi qian 	重啓前	c=3 d=1.54127 t=27841
chong qi wan 	重啓完	c=1 d=0.543351 t=27841
chong shi 	充實	c=1 d=0.726149 t=27841
chong shi 	重試	c=9 d=3.47629 t=27841
chong tu 	衝突	c=4 d=2.04642 t=27841
chong xian 	重現	c=1 d=0.826959 t=27841
chong xin 	重新	c=19 d=3.66731 t=27841
chong xin gou jian 	重新構建	c=2 d=1.56497 t=27841
chong xin qi dong 	重新啓動	c=1 d=0.937067 t=27841
chong zhi 	充值	c=2 d=1.39547 t=27841
chong zhi 	重置	c=1 d=0.66365 t=27841
chong zhi 	重製	c=0 d=0.067368 t=27841
chong zhi ban 	重製版	c=1 d=0.677057 t=27841
chong zhuang 	重裝	c=1 d=0.179964 t=27841
chong zi 	蟲子	c=1 d=0.625002 t=27841
chong zu 	充足	c=3 d=1.34576 t=27841
chou 	抽	c=0 d=0.0843665 t=27841
chou bu dao 	抽不到	c=1 d=0.847894 t=27841
chou diao 	臭屌	c=1 d=0.71177 t=27841
chou ti 	抽提	c=1 d=1 t=27794
chou xiang 	抽象	c=3 d=2.00198 t=27841
chu 	出	c=12 d=3.25207 t=27841
chu ci 	除此	c=1 d=0.519442 t=27841
chu cuo 	出錯	c=15 d=4.84301 t=27841
chu cuo xin xi 	出錯信息	c=1 d=0.704688 t=27841
chu fa 	出發	c=1 d=0.873716 t=27841
chu fa 	觸發	c=7 d=3.44074 t=27841
chu fei 	除非	c=4 d=1.51694 t=27841
chu gao 	初稿	c=2 d=0.901137 t=27841
chu hai 	出海	c=1 d=0.71177 t=27841
chu huo 	出貨	c=1 d=0.66034 t=27841
chu kou 	出口	c=1 d=0.386741 t=27841
chu lai 	出來	c=12 d=2.40457 t=27841
chu le 	出了	c=0 d=0.0715338 t=27841
chu le 	除了	c=5 d=1.98453 t=27841
chu le dian 	出了點	c=1 d=0.718924 t=27841
chu li 	處理	c=22 d=3.69988 t=27841
chu li hao 	處理好	c=2 d=1.11243 t=27841
chu men 	出門	c=1 d=0.852144 t=27841
chu ming 	除名	c=1 d=0.637628 t=27841
chu qu 	出去	c=3 d=1.3327 t=27841
chu sheng 	出生	c=0 d=0.0810584 t=27841
chu sheng 	畜生	c=1 d=0.414783 t=27841
chu sheng qi 	出生起	c=1 d=0.814647 t=27841
chu shi 	出事	c=2 d=1.91727 t=27841
chu shi hua 	初始化	c=2 d=0.796416 t=27841
chu wen ti 	出問題	c=1 d=0.690734 t=27841
chu xian 	出現	c=26 d=5.12359 t=27841
chu xing 	出行	c=0 d=0.0344728 t=27841
chu xing fang shi 	出行方式	c=1 d=0.346456 t=27841
chu xue 	出血	c=1 d=0.65377 t=27841
chuan 	穿	c=1 d=0.790571 t=27841
chuan bo 	傳播	c=1 d=0.66034 t=27841
chuan ci 	穿刺	c=0 d=0.0831104 t=27841
chuan ci zhe 	穿刺者	c=1 d=0.83527 t=27841
chuan yi chuan 	穿一穿	c=1 d=0.701173 t=27841
chuang jian 	創建	c=5 d=0.970446 t=27841
chuang jian hao 	創建好	c=1 d=0.193013 t=27841
chuang kou 	窗口	c=7 d=3.04824 t=27841
chuang kou shi 	窗口時	c=1 d=0.524663 t=27841
chuang shang 	牀上	c=1 d=0.283654 t=27841
chuang ye 	創業	c=1 d=0.07502 t=27841
chui 	鎚	c=0 d=0.0873716 t=27841
chui qi lai 	鎚起來	c=1 d=0.878095 t=27841
chui qing 	垂青	c=1 d=0.718924 t=27841
chui zi 	錘子	c=0 d=0.0860708 t=27841
chun 	純	c=1 d=0.534404 t=27841
chun 	醇	c=0 d=0.00699482 t=27841
chun li 	春麗	c=1 d=0.165299 t=27841
chun li xian 	純離線	c=1 d=0.763379 t=27841
chun shi 	蠢事	c=1 d=0.414783 t=27841
ci 	次	c=0 d=0.0847894 t=27841
ci 	此	c=4 d=1.59994 t=27841
ci 	詞	c=1 d=0.923116 t=27841
ci ji 	刺激	c=1 d=1.02982 t=27841
ci pan 	磁盤	c=2 d=0.733571 t=27841
ci qian 	此前	c=6 d=2.10462 t=27841
ci shu 	次數	c=1 d=0.932394 t=27841
ci wai 	此外	c=1 d=0.484325 t=27841
ci yao 	次要	c=1 d=0.755784 t=27841
cong 	從	c=38 d=5.13792 t=27841
cong er 	從而	c=1 d=0.909373 t=27841
cong lai 	從來	c=1 d=0.923116 t=27841
cong tou 	從頭	c=2 d=0.694237 t=27841
cong tou bian yi 	從頭編譯	c=1 d=1 t=27841
cong wei 	從未	c=1 d=0.774916 t=27841
cong zhong 	從中	c=1 d=0.336216 t=27841
cu cheng 	促成	c=1 d=0.113042 t=27841
cu chi 	粗齒	c=1 d=0.826959 t=27841
cu fa 	粗發	c=1 d=0.891366 t=27841
cu liang 	粗糧	c=1 d=0.900325 t=27841
cu ye 	粗野	c=1 d=0.873716 t=27841
cun 	寸	c=1 d=0.927743 t=27841
cun chu 	存儲	c=0 d=0.0865022 t=27841
cun chu fang an 	存儲方案	c=1 d=0.869358 t=27841
cun dang 	存檔	c=1 d=0.937067 t=27841
cun zai 	存在	c=3 d=0.798516 t=27841
cuo 	錯	c=3 d=1.67729 t=27841
cuo le 	錯了	c=1 d=0.755784 t=27841
cuo pei 	錯陪	c=1 d=0.634448 t=27841
cuo shou 	搓手	c=0 d=0.0436049 t=27841
cuo shou 	錯手	c=1 d=0.506617 t=27841
cuo shou shou 	搓手手	c=1 d=0.438235 t=27841
cuo wu 	錯誤	c=15 d=3.83893 t=27841
da 	大	c=7 d=2.37767 t=27841
da 	打	c=10 d=4.39699 t=27841
da 	達	c=0 d=0.0980199 t=27841
da bai 	打敗	c=1 d=0.923116 t=27841
da bao 	打包	c=1 d=0.302704 t=27841
da bao piao 	打包票	c=1 d=0.927743 t=27841
da bu da 	大不大	c=1 d=0.923116 t=27841
da cheng 	大成	c=0 d=0.0292293 t=27841
da chui 	大錘	c=1 d=0.822835 t=27841
da cuo 	打錯	c=1 d=0.687289 t=27841
da dan 	大膽	c=2 d=0.997566 t=27841
da dao 	大刀	c=1 d=0.650509 t=27841
da dao 	達到	c=2 d=1.04716 t=27841
da dian hua 	打電話	c=0 d=0.0937067 t=27841
da duan 	打斷	c=1 d=0.878095 t=27841
da dui 	大堆	c=1 d=0.955997 t=27841
da fu 	答覆	c=1 d=0.0911727 t=27841
da gai 	大概	c=5 d=1.42236 t=27841
da gai lv 	大概率	c=2 d=1.76502 t=27841
da gan 	大幹	c=1 d=0.251579 t=27841
da ge 	大哥	c=4 d=2.55961 t=27841
da guo qu 	打過去	c=1 d=0.225373 t=27841
da hui ji 	打灰機	c=1 d=0.355226 t=27841
da ji 	打擊	c=1 d=0.818731 t=27841
da jia 	大家	c=18 d=3.14069 t=27841
da kai 	打開	c=8 d=3.82474 t=27841
da le 	大了	c=1 d=0.767206 t=27841
da lu 	大陸	c=9 d=3.52421 t=27841
da ming ling 	打命令	c=1 d=0.794534 t=27841
da mo 	打磨	c=1 d=0.856415 t=27841
da mo xing 	大模型	c=6 d=2.0078 t=27841
da mo xing 	打模型	c=1 d=0.900325 t=27841
da mu gun 	大木棍	c=1 d=0.802519 t=27841
da pan 	大盤	c=1 d=0.666977 t=27841
da qi 	打齊	c=1 d=0.826959 t=27841
da qian 	打錢	c=1 d=0.865022 t=27841
da ren 	大人	c=1 d=0.7459 t=27841
da shang 	打上	c=0 d=0.0865022 t=27841
da shang ma 	打上碼	c=1 d=0.869358 t=27841
da suan 	打算	c=2 d=1.61522 t=27841
da ti shang 	大體上	c=1 d=0.895834 t=27841
da wan 	打完	c=1 d=1 t=27841
da wu long 	大烏龍	c=1 d=0.436049 t=27841
da xiao 	大小	c=2 d=1.20827 t=27841
da xiao zi 	大孝子	c=1 d=0.985112 t=27841
da xue 	大學	c=1 d=0.425283 t=27841
da xue sheng 	大學生	c=2 d=1.65819 t=27841
da you xi 	打遊戲	c=1 d=0.937067 t=27841
da zai 	搭載	c=1 d=0.802519 t=27841
da zhang 	大漲	c=2 d=0.718924 t=27841
da zhang 	打仗	c=1 d=0.88692 t=27841
da zhao hu 	打招呼	c=1 d=0.831104 t=27841
da zhi shang 	大致上	c=2 d=1.32931 t=27841
da zhong 	大衆	c=0 d=0.0923116 t=27841
da zhong dian ping 	大衆點評	c=1 d=0.927743 t=27841
da zhong shang pin 	大衆商品	c=1 d=0.404542 t=27841
da zhou mo 	打週末	c=1 d=0.447088 t=27841
da zi 	打字	c=3 d=1.42224 t=27841
da zong 	大宗	c=0 d=0.0683861 t=27841
da zong shang pin 	大宗商品	c=3 d=1.51839 t=27841
dai 	代	c=1 d=0.951229 t=27841
dai 	帶	c=7 d=3.02804 t=27841
dai 	待	c=1 d=0.960789 t=27841
dai 	戴	c=1 d=0.715338 t=27841
dai ding 	待定	c=1 d=0.67032 t=27841
dai hui jia 	帶回家	c=1 d=0.491644 t=27841
dai jia 	代價	c=1 d=0.66365 t=27841
dai lai 	帶來	c=4 d=0.852641 t=27841
dai li 	代理	c=25 d=6.3857 t=27841
dai li jie dian 	代理節點	c=1 d=1 t=27841
dai ma 	代碼	c=13 d=3.68676 t=27841
dai shang 	帶上	c=0 d=0.0932394 t=27841
dai shou 	代收	c=1 d=0.904837 t=27841
dai tao 	戴套	c=2 d=1.65234 t=27841
dai wa 	帶娃	c=2 d=0.712911 t=27841
dai you 	帶有	c=2 d=1.72228 t=27841
dan 	丹	c=1 d=1 t=27841
dan 	但	c=170 d=7.7563 t=27841
dan 	單	c=2 d=0.195812 t=27841
dan 	蛋	c=0 d=0.0771052 t=27841
dan du 	單獨	c=4 d=1.24505 t=27841
dan gang 	單槓	c=2 d=1.80209 t=27841
dan lu 	丹爐	c=2 d=1.56837 t=27841
dan nan 	單男	c=3 d=1.6991 t=27841
dan shi 	但是	c=14 d=3.36261 t=27841
dan shui 	淡水	c=0 d=0.0621885 t=27841
dan shui lu yu 	淡水鱸魚	c=1 d=0.625002 t=27841
dan wu 	耽誤	c=1 d=0.438235 t=27841
dan xin 	擔心	c=3 d=1.76658 t=27841
dan ye 	單頁	c=0 d=0.0506617 t=27841
dan ye gai lan 	單頁概覽	c=1 d=0.509156 t=27841
dan zi 	單字	c=1 d=0.715338 t=27841
dan zu 	單組	c=1 d=0.733447 t=27841
dang 	當	c=6 d=2.20783 t=27841
dang chu 	當初	c=1 d=0.191092 t=27841
dang di 	當地	c=1 d=0.882497 t=27841
dang di mei shi 	當地美食	c=1 d=0.26054 t=27841
dang qian 	當前	c=6 d=1.42663 t=27841
dang qian ping mu 	當前屏幕	c=1 d=0.782705 t=27841
dang ran 	當然	c=9 d=2.38374 t=27841
dang shi 	當時	c=1 d=0.923116 t=27841
dang wo 	當我	c=1 d=0.83527 t=27841
dang xia 	當下	c=1 d=0.970446 t=27841
dang zhong 	當中	c=1 d=1 t=27785
dang zhu 	擋住	c=5 d=2.26479 t=27841
dao 	倒	c=0 d=0.0285076 t=27841
dao 	到	c=66 d=3.93343 t=27841
dao che 	倒車	c=1 d=0.918512 t=27841
dao chu 	到處	c=2 d=0.97531 t=27841
dao chu 	導出	c=1 d=0.845709 t=27841
dao di 	到底	c=5 d=1.9006 t=27841
dao duo le 	倒多了	c=1 d=0.286505 t=27841
dao ge qian 	道個歉	c=1 d=0.985112 t=27841
dao li 	道理	c=1 d=0.913931 t=27841
dao qi 	到期	c=1 d=0.66365 t=27841
dao qi ri 	到期日	c=1 d=0.826959 t=27841
dao shi hou 	到時候	c=2 d=1.31839 t=27841
dao zei 	盜賊	c=1 d=0.543351 t=27841
dao zhi 	導致	c=19 d=2.98661 t=27841
de 	地	c=6 d=2.15811 t=27841
de 	得	c=5 d=1.44893 t=27841
de 	的	c=1660 d=26.0963 t=27841
de chang suo yuan 	得償所願	c=1 d=0.718924 t=27841
de dao 	得到	c=1 d=0.806541 t=27841
de hao 	得好	c=0 d=0.0993708 t=27841
de jiu 	得救	c=1 d=0.900325 t=27841
dei 	得	c=8 d=1.81959 t=27841
deng 	登	c=1 d=0.980199 t=27841
deng 	等	c=27 d=3.4469 t=27841
deng che 	等車	c=1 d=0.458406 t=27841
deng deng 	等等	c=59 d=5.22618 t=27841
deng ji 	登記	c=1 d=0.109701 t=27841
deng ji 	等級	c=1 d=1.04924 t=27841
deng lu 	登錄	c=7 d=3.6204 t=27841
deng tian 	登天	c=0 d=0.0913931 t=27841
deng xia 	燈下	c=1 d=0.909373 t=27841
deng xia 	等下	c=1 d=0.913931 t=27841
di 	低	c=2 d=0.423162 t=27841
di 	弟	c=3 d=1.69617 t=27841
di 	第	c=6 d=3.29396 t=27841
di cai 	底材	c=1 d=0.436049 t=27841
di can shu liang 	低參數量	c=1 d=0.904837 t=27841
di dao 	地道	c=3 d=1.73631 t=27841
di di 	弟弟	c=4 d=1.57267 t=27841
di di 	滴滴	c=1 d=0.637628 t=27841
di dian 	低點	c=2 d=0.475878 t=27841
di er 	第二	c=0 d=0.0778801 t=27841
di er kuai ping 	第二塊屏	c=1 d=0.782705 t=27841
di er zhang 	第二張	c=1 d=0.729789 t=27841
di fang 	地方	c=18 d=5.89587 t=27841
di feng 	地縫	c=1 d=0.900325 t=27841
di ji 	低級	c=1 d=0.0881249 t=27841
di ji chun 	低級醇	c=1 d=0.0702988 t=27841
di ji suan 	低級酸	c=1 d=0.0689068 t=27841
di mi 	低迷	c=1 d=0.301194 t=27841
di pin 	低頻	c=1 d=0.923116 t=27841
di qu 	地區	c=1 d=0.666977 t=27841
di san ren cheng 	第三人稱	c=1 d=0.759572 t=27841
di san zhong 	第三種	c=1 d=0.740818 t=27841
di tu 	地圖	c=1 d=0.99005 t=27841
di yi 	第一	c=1 d=0.744532 t=27841
di yi bu 	第一步	c=1 d=0.790571 t=27841
di yi ci 	第一次	c=2 d=0.484325 t=27841
di yi dian 	第一點	c=1 d=0.647265 t=27841
di yi fa 	第一發	c=1 d=0.364219 t=27841
di yi ge 	第一個	c=2 d=1.23766 t=27841
di yi kuai 	第一塊	c=3 d=2.46009 t=27841
di yi kuai ping 	第一塊屏	c=2 d=1.52678 t=27841
di yi tiao 	第一條	c=1 d=0.965605 t=27841
di yi xing 	第一性	c=0 d=0.0831104 t=27841
di yi xing yuan li 	第一性原理	c=1 d=0.83527 t=27841
di yi zhang 	第一章	c=1 d=0.782705 t=27841
di yu 	低於	c=1 d=0.83527 t=27841
di yu 	地獄	c=1 d=1 t=27841
di zhi 	地址	c=3 d=1.69388 t=27841
di zuo 	底座	c=1 d=0.585669 t=27841
dian 	店	c=1 d=0.900325 t=27841
dian 	點	c=37 d=5.50109 t=27841
dian an 	點按	c=3 d=1.5258 t=27841
dian ban 	點半	c=1 d=0.380983 t=27841
dian cuo 	點錯	c=1 d=0.970446 t=27841
dian hua 	電話	c=4 d=3.27198 t=27841
dian hua hui 	電話會	c=2 d=0.810584 t=27841
dian ji 	點擊	c=12 d=3.51614 t=27841
dian jin qu 	點進去	c=1 d=0.88692 t=27841
dian kai 	點開	c=1 d=0.647265 t=27841
dian li 	電力	c=1 d=0.66365 t=27841
dian nao 	電腦	c=8 d=3.42128 t=27841
dian ping 	點評	c=0 d=0.0923116 t=27841
dian shang qu 	點上去	c=1 d=0.97531 t=27841
dian shi ju 	電視劇	c=1 d=0.0531307 t=27841
dian wei 	點位	c=2 d=1.08722 t=27841
dian yuan 	電源	c=2 d=1.25668 t=27841
dian zi shu 	電子書	c=2 d=1.13866 t=27841
diao 	叼	c=2 d=1.55282 t=27841
diao 	屌	c=0 d=0.0429557 t=27841
diao 	掉	c=4 d=1.21291 t=27841
diao 	調	c=10 d=2.30685 t=27841
diao de hao 	調得好	c=1 d=0.771052 t=27841
diao di le 	掉地了	c=1 d=0.831104 t=27841
diao luo 	掉落	c=1 d=0.951229 t=27841
diao mao 	吊毛	c=0 d=0.0814647 t=27841
diao xie 	凋謝	c=1 d=0.839457 t=27841
diao yan 	調研	c=27 d=5.69743 t=27841
diao yan dao 	調研到	c=1 d=0.150318 t=27841
diao yong 	調用	c=20 d=5.35226 t=27841
diao yong lian 	調用鏈	c=1 d=0.398519 t=27841
die dai 	迭代	c=3 d=1.252 t=27841
die dao 	跌倒	c=1 d=0.980199 t=27841
die jia 	疊加	c=4 d=1.36797 t=27841
ding 	丁	c=1 d=0.734081 t=27841
ding 	定	c=2 d=0.794278 t=27841
ding 	頂	c=2 d=0.95837 t=27841
ding bu 	頂部	c=1 d=0.895834 t=27841
ding da dan 	丁大膽	c=1 d=0.99005 t=27841
ding diao 	定調	c=1 d=0.923116 t=27841
ding jia 	定價	c=2 d=0.920372 t=27841
ding pan 	盯盤	c=1 d=0.985112 t=27841
ding pan 	頂盤	c=1 d=0.980199 t=27841
ding tou le 	定投了	c=1 d=0.208045 t=27841
ding wei 	定位	c=8 d=2.80182 t=27841
ding yi 	定義	c=2 d=1.56218 t=27841
ding yue 	訂閱	c=5 d=2.50816 t=27841
ding zhi 	定製	c=2 d=0.589757 t=27841
ding zhi hua 	定製化	c=0 d=0.0818731 t=27841
diu 	丟	c=2 d=1.03158 t=27841
diu le 	丟了	c=1 d=0.65377 t=27841
diu ren 	丟人	c=2 d=1.68819 t=27841
diu shi 	丟失	c=5 d=2.37857 t=27841
dong 	懂	c=1 d=0.759572 t=27841
dong de 	動得	c=0 d=0.0985112 t=27841
dong de liao 	動得了	c=1 d=0.99005 t=27841
dong jing 	東京	c=1 d=0.918512 t=27841
dong li 	動力	c=0 d=0.0603506 t=27841
dong tai 	動態	c=1 d=0.382753 t=27841
dong tai shi pei 	動態適配	c=1 d=0.995012 t=27841
dong xi 	東西	c=8 d=2.18139 t=27841
dou 	都	c=112 d=7.62252 t=27841
dou bao 	豆包	c=3 d=2.14346 t=27841
dou dei 	都得	c=1 d=0.666977 t=27841
dou di 	兜底	c=2 d=1.91693 t=27841
dou dong 	抖動	c=11 d=3.31007 t=27841
dou hui 	都會	c=1 d=0.470011 t=27841
dou kuai 	都快	c=1 d=0.904837 t=27841
dou li 	兜裏	c=1 d=0.826959 t=27841
dou neng 	都能	c=1 d=0.923116 t=27841
dou shi 	都是	c=19 d=2.26041 t=27841
dou shuo 	都說	c=1 d=0.980199 t=27841
dou xiang 	都想	c=2 d=0.713514 t=27841
dou yin 	抖音	c=2 d=1.8594 t=27841
dou yin 	都因	c=1 d=0.946485 t=27841
dou you 	都有	c=3 d=1.60831 t=27841
dou zi 	豆子	c=1 d=0.904837 t=27841
du 	嘟	c=5 d=2.4206 t=27841
du 	度	c=0 d=0.0548812 t=27841
du 	讀	c=1 d=0.755784 t=27841
du 	賭	c=2 d=0.526745 t=27841
du bu dao 	讀不到	c=1 d=0.548812 t=27841
du du 	讀讀	c=1 d=0.965605 t=27841
du fang xiang 	賭方向	c=1 d=0.492898 t=27841
du guo 	渡過	c=1 d=0.286505 t=27841
du jue 	杜絕	c=1 d=0.786628 t=27841
du li 	獨立	c=2 d=1.31689 t=27841
du wan 	讀完	c=1 d=0.15259 t=27841
du wen dang 	讀文檔	c=1 d=0.831104 t=27841
duan 	斷	c=5 d=2.40999 t=27841
duan 	端	c=2 d=0.954826 t=27841
duan dian 	斷電	c=1 d=0.904837 t=27841
duan dian xu chuan 	斷點續傳	c=1 d=0.806541 t=27841
duan le 	斷了	c=0 d=0.0951229 t=27841
duan li 	端粒	c=0 d=0.0900325 t=27841
duan lie 	斷裂	c=1 d=0.400517 t=27841
duan pian 	斷片	c=1 d=0.603506 t=27841
duan zhe 	端着	c=1 d=0.67032 t=27841
dui 	堆	c=1 d=0.798516 t=27841
dui 	對	c=38 d=4.88283 t=27841
dui ba 	對吧	c=1 d=0.895834 t=27841
dui bi 	對比	c=14 d=3.41187 t=27841
dui bi yi xia 	對比一下	c=1 d=0.615697 t=27841
dui chong ji jin 	對衝基金	c=1 d=0.571209 t=27841
dui hua 	對話	c=25 d=5.66067 t=27841
dui hua kuang 	對話框	c=1 d=0.909373 t=27841
dui hua nei rong 	對話內容	c=1 d=0.774916 t=27841
dui o 	對噢	c=1 d=0.798516 t=27841
dui qi 	對齊	c=1 d=0.855296 t=27841
dui ta 	對它	c=1 d=0.873716 t=27841
dui wo 	對我	c=5 d=1.88357 t=27841
dui xian 	兌現	c=3 d=1.46042 t=27841
dui ying 	對應	c=5 d=2.91062 t=27841
dui yu 	對於	c=9 d=2.41549 t=27841
dui zhao 	對照	c=2 d=1.05174 t=27841
dun 	盾	c=1 d=0.923403 t=27841
dun dian 	蹲點	c=1 d=0.240508 t=27841
dun fan 	頓飯	c=0 d=0.0384812 t=27841
dun zai 	蹲在	c=1 d=0.99005 t=27841
dun zhe 	蹲着	c=1 d=0.970446 t=27841
dun zhu 	燉煮	c=1 d=0.737123 t=27841
duo 	多	c=24 d=3.451 t=27841
duo chi 	多喫	c=1 d=0.740818 t=27841
duo ci 	多次	c=1 d=0.873716 t=27841
duo da 	多大	c=1 d=0.900325 t=27841
duo dian 	多點	c=1 d=0.909373 t=27841
duo duo 	多多	c=1 d=0.729789 t=27841
